Year,Quarter,Period,Region,Condition,Referrals,Avg_Wait_Weeks,Inpatient_Count,Bed_Days,Treatment_Completion_Rate,Staff_Vacancy_Rate,Year_Quarter_Num
2023,Q4,2023 Q4,North East & Yorkshire,PTSD,597,12.3,66,1599,0.691,0.161,2023.75
2023,Q4,2023 Q4,North East & Yorkshire,Eating Disorders,348,10.7,43,701,0.675,0.136,2023.75
2023,Q4,2023 Q4,North East & Yorkshire,Personality Disorders,479,10.6,63,2037,0.65,0.15,2023.75
2023,Q4,2023 Q4,North East & Yorkshire,ADHD,649,15.4,75,2437,0.661,0.16,2023.75
2023,Q4,2023 Q4,East of England,Depression,993,7.2,109,2794,0.646,0.167,2023.75
2023,Q4,2023 Q4,East of England,Anxiety Disorders,807,10.4,96,2873,0.697,0.163,2023.75
2023,Q4,2023 Q4,East of England,Bipolar Disorder,229,7.4,26,729,0.676,0.163,2023.75
2023,Q4,2023 Q4,East of England,Schizophrenia/Psychosis,164,11.8,18,611,0.648,0.156,2023.75
2023,Q4,2023 Q4,East of England,PTSD,346,14.6,37,0,0.679,0.154,2023.75
2023,Q4,2023 Q4,East of England,Eating Disorders,193,11.0,20,641,0.65,0.137,2023.75
2023,Q4,2023 Q4,East of England,Personality Disorders,293,10.0,34,751,0.636,0.164,2023.75
2023,Q4,2023 Q4,East of England,ADHD,408,10.1,49,1075,0.613,0.156,2023.75
2024,Q1,2024 Q1,London,Depression,2232,14.4,300,8735,0.675,0.16,2024.0
2024,Q1,2024 Q1,London,Anxiety Disorders,1781,15.3,243,6191,0.666,0.154,2024.0
2024,Q1,2024 Q1,London,Bipolar Disorder,591,13.3,69,1918,0.585,0.172,2024.0
2024,Q1,2024 Q1,London,Schizophrenia/Psychosis,384,19.6,51,1202,0.646,0.167,2024.0
2024,Q1,2024 Q1,London,PTSD,829,9.2,85,2561,0.647,0.185,2024.0
2024,Q1,2024 Q1,London,Eating Disorders,447,14.6,60,1833,0.607,0.186,2024.0
2024,Q1,2024 Q1,London,Personality Disorders,613,12.1,63,1800,0.652,0.168,2024.0
2024,Q1,2024 Q1,London,ADHD,909,15.1,92,1815,0.661,0.153,2024.0
2024,Q1,2024 Q1,South East,Depression,1431,12.9,164,1436,0.612,0.189,2024.0
2024,Q1,2024 Q1,South East,Anxiety Disorders,1319,13.6,176,4389,0.61,0.154,2024.0
2024,Q1,2024 Q1,South East,Bipolar Disorder,392,16.9,40,1743,0.594,0.175,2024.0
2024,Q1,2024 Q1,South East,Schizophrenia/Psychosis,256,21.4,28,846,0.675,0.184,2024.0
2024,Q1,2024 Q1,South East,PTSD,556,10.6,76,2111,0.596,0.169,2024.0
2024,Q1,2024 Q1,South East,Eating Disorders,315,11.4,37,1136,0.607,0.186,2024.0
2024,Q1,2024 Q1,South East,Personality Disorders,398,16.1,41,926,0.677,0.171,2024.0
2024,Q1,2024 Q1,South East,ADHD,625,12.2,86,2280,0.584,0.176,2024.0
2024,Q1,2024 Q1,South West,Depression,994,9.3,126,6384,0.587,0.158,2024.0
2024,Q1,2024 Q1,South West,Anxiety Disorders,821,11.2,100,3281,0.602,0.184,2024.0
2024,Q1,2024 Q1,South West,Bipolar Disorder,268,7.7,29,875,0.585,0.161,2024.0
2024,Q1,2024 Q1,South West,Schizophrenia/Psychosis,183,14.9,21,596,0.649,0.17,2024.0
2024,Q1,2024 Q1,South West,PTSD,359,12.4,42,605,0.651,0.188,2024.0
2024,Q1,2024 Q1,South West,Eating Disorders,209,13.2,25,581,0.597,0.18,2024.0
2024,Q1,2024 Q1,South West,Personality Disorders,309,14.1,36,1208,0.634,0.184,2024.0
2024,Q1,2024 Q1,South West,ADHD,428,12.9,52,483,0.599,0.186,2024.0
2024,Q1,2024 Q1,Midlands,Depression,1857,11.2,229,6888,0.592,0.153,2024.0
2024,Q1,2024 Q1,Midlands,Anxiety Disorders,1555,17.1,163,2339,0.623,0.157,2024.0
2024,Q1,2024 Q1,Midlands,Bipolar Disorder,487,17.8,55,1803,0.589,0.189,2024.0
2024,Q1,2024 Q1,Midlands,Schizophrenia/Psychosis,311,17.9,31,633,0.661,0.171,2024.0
2024,Q1,2024 Q1,Midlands,PTSD,622,14.0,69,2299,0.587,0.178,2024.0
2024,Q1,2024 Q1,Midlands,Eating Disorders,391,8.9,42,771,0.647,0.189,2024.0
2024,Q1,2024 Q1,Midlands,Personality Disorders,489,9.6,57,2446,0.605,0.183,2024.0
2024,Q1,2024 Q1,Midlands,ADHD,772,8.5,83,2599,0.589,0.179,2024.0
2024,Q1,2024 Q1,North West,Depression,1337,10.9,156,6330,0.627,0.165,2024.0
2024,Q1,2024 Q1,North West,Anxiety Disorders,1127,15.9,141,2528,0.609,0.168,2024.0
2024,Q1,2024 Q1,North West,Bipolar Disorder,334,12.8,36,1070,0.608,0.155,2024.0
2024,Q1,2024 Q1,North West,Schizophrenia/Psychosis,256,9.8,32,1210,0.636,0.16,2024.0
2024,Q1,2024 Q1,North West,PTSD,514,13.4,60,1192,0.607,0.174,2024.0
2024,Q1,2024 Q1,North West,Eating Disorders,319,9.7,35,844,0.628,0.165,2024.0
2024,Q1,2024 Q1,North West,Personality Disorders,428,9.7,49,804,0.664,0.176,2024.0
2024,Q1,2024 Q1,North West,ADHD,613,15.8,63,1495,0.667,0.171,2024.0
2024,Q1,2024 Q1,North East & Yorkshire,Depression,1283,18.4,131,3630,0.667,0.168,2024.0
2024,Q1,2024 Q1,North East & Yorkshire,Anxiety Disorders,1090,12.7,130,2498,0.62,0.177,2024.0
2024,Q1,2024 Q1,North East & Yorkshire,Bipolar Disorder,322,13.5,42,1333,0.591,0.166,2024.0
2024,Q1,2024 Q1,North East & Yorkshire,Schizophrenia/Psychosis,226,15.9,23,682,0.587,0.184,2024.0
2024,Q1,2024 Q1,North East & Yorkshire,PTSD,444,14.5,58,2547,0.593,0.155,2024.0
2024,Q1,2024 Q1,North East & Yorkshire,Eating Disorders,282,12.9,32,1051,0.641,0.187,2024.0
2024,Q1,2024 Q1,North East & Yorkshire,Personality Disorders,392,13.8,51,1061,0.609,0.16,2024.0
2024,Q1,2024 Q1,North East & Yorkshire,ADHD,585,12.8,70,1659,0.636,0.179,2024.0
2024,Q1,2024 Q1,East of England,Depression,784,16.6,95,4021,0.644,0.16,2024.0
2024,Q1,2024 Q1,East of England,Anxiety Disorders,642,12.5,77,1907,0.664,0.178,2024.0
2024,Q1,2024 Q1,East of England,Bipolar Disorder,210,10.5,24,342,0.599,0.152,2024.0
2024,Q1,2024 Q1,East of England,Schizophrenia/Psychosis,145,15.0,18,428,0.675,0.166,2024.0
2024,Q1,2024 Q1,East of England,PTSD,294,18.7,34,790,0.599,0.17,2024.0
2024,Q1,2024 Q1,East of England,Eating Disorders,172,14.7,21,721,0.591,0.179,2024.0
2024,Q1,2024 Q1,East of England,Personality Disorders,229,12.9,27,674,0.595,0.18,2024.0
2024,Q1,2024 Q1,East of England,ADHD,317,13.9,40,735,0.672,0.178,2024.0
2024,Q2,2024 Q2,London,Depression,2437,13.9,307,6050,0.622,0.179,2024.25
2024,Q2,2024 Q2,London,Anxiety Disorders,2040,14.9,273,9290,0.592,0.19,2024.25
2024,Q2,2024 Q2,London,Bipolar Disorder,565,16.0,61,1111,0.638,0.186,2024.25
2024,Q2,2024 Q2,London,Schizophrenia/Psychosis,411,11.1,51,1656,0.614,0.158,2024.25
2024,Q2,2024 Q2,London,PTSD,821,10.1,96,2243,0.612,0.18,2024.25
2024,Q2,2024 Q2,London,Eating Disorders,546,16.4,66,1748,0.596,0.178,2024.25
2024,Q2,2024 Q2,London,Personality Disorders,679,15.7,80,2435,0.67,0.18,2024.25
2024,Q2,2024 Q2,London,ADHD,1014,9.6,139,4968,0.647,0.152,2024.25
2024,Q2,2024 Q2,South East,Depression,1572,12.3,161,4705,0.625,0.163,2024.25
2024,Q2,2024 Q2,South East,Anxiety Disorders,1372,11.9,173,4134,0.631,0.158,2024.25
2024,Q2,2024 Q2,South East,Bipolar Disorder,392,11.9,42,1227,0.587,0.182,2024.25
2024,Q2,2024 Q2,South East,Schizophrenia/Psychosis,300,15.8,37,1322,0.628,0.176,2024.25
2024,Q2,2024 Q2,South East,PTSD,534,16.9,64,2082,0.616,0.161,2024.25
2024,Q2,2024 Q2,South East,Eating Disorders,354,15.6,40,1244,0.657,0.172,2024.25
2024,Q2,2024 Q2,South East,Personality Disorders,490,18.1,60,3017,0.655,0.189,2024.25
2024,Q2,2024 Q2,South East,ADHD,645,19.5,76,2494,0.589,0.181,2024.25
2024,Q2,2024 Q2,South West,Depression,1120,10.4,148,2849,0.587,0.185,2024.25
2024,Q2,2024 Q2,South West,Anxiety Disorders,888,14.9,112,3262,0.621,0.178,2024.25
2024,Q2,2024 Q2,South West,Bipolar Disorder,262,15.0,30,1147,0.585,0.151,2024.25
2024,Q2,2024 Q2,South West,Schizophrenia/Psychosis,194,13.8,25,1015,0.583,0.165,2024.25
2024,Q2,2024 Q2,South West,PTSD,368,11.3,50,1362,0.602,0.187,2024.25
2024,Q2,2024 Q2,South West,Eating Disorders,228,13.3,30,912,0.581,0.18,2024.25
2024,Q2,2024 Q2,South West,Personality Disorders,327,15.0,39,1053,0.633,0.156,2024.25
2024,Q2,2024 Q2,South West,ADHD,425,15.0,46,1371,0.647,0.153,2024.25
2024,Q2,2024 Q2,Midlands,Depression,1972,14.5,222,4925,0.626,0.174,2024.25
2024,Q2,2024 Q2,Midlands,Anxiety Disorders,1575,11.0,198,7229,0.596,0.178,2024.25
2024,Q2,2024 Q2,Midlands,Bipolar Disorder,456,9.4,58,1413,0.606,0.185,2024.25
2024,Q2,2024 Q2,Midlands,Schizophrenia/Psychosis,368,14.4,38,689,0.619,0.179,2024.25
2024,Q2,2024 Q2,Midlands,PTSD,710,9.6,82,2838,0.59,0.179,2024.25
2024,Q2,2024 Q2,Midlands,Eating Disorders,416,10.7,47,1629,0.613,0.151,2024.25
2024,Q2,2024 Q2,Midlands,Personality Disorders,540,13.3,65,1831,0.626,0.151,2024.25
2024,Q2,2024 Q2,Midlands,ADHD,882,7.9,119,3193,0.582,0.173,2024.25
2024,Q2,2024 Q2,North West,Depression,1521,12.3,190,3141,0.653,0.15,2024.25
2024,Q2,2024 Q2,North West,Anxiety Disorders,1384,12.0,154,3553,0.584,0.155,2024.25
2024,Q2,2024 Q2,North West,Bipolar Disorder,406,11.4,42,1060,0.652,0.184,2024.25
2024,Q2,2024 Q2,North West,Schizophrenia/Psychosis,259,9.5,31,774,0.605,0.188,2024.25
2024,Q2,2024 Q2,North West,PTSD,574,8.4,66,2317,0.621,0.179,2024.25
2024,Q2,2024 Q2,North West,Eating Disorders,320,15.0,33,416,0.6,0.167,2024.25
2024,Q2,2024 Q2,North West,Personality Disorders,410,18.8,52,1065,0.618,0.185,2024.25
2024,Q2,2024 Q2,North West,ADHD,653,11.4,77,2093,0.662,0.175,2024.25
2024,Q2,2024 Q2,North East & Yorkshire,Depression,1475,10.6,151,4208,0.61,0.178,2024.25
2024,Q2,2024 Q2,North East & Yorkshire,Anxiety Disorders,1256,13.1,147,1891,0.621,0.159,2024.25
2024,Q2,2024 Q2,North East & Yorkshire,Bipolar Disorder,329,9.5,45,1628,0.599,0.164,2024.25
2024,Q2,2024 Q2,North East & Yorkshire,Schizophrenia/Psychosis,244,13.4,29,1037,0.645,0.165,2024.25
2024,Q2,2024 Q2,North East & Yorkshire,PTSD,512,18.6,68,891,0.59,0.183,2024.25
2024,Q2,2024 Q2,North East & Yorkshire,Eating Disorders,286,9.2,33,679,0.595,0.17,2024.25
2024,Q2,2024 Q2,North East & Yorkshire,Personality Disorders,419,12.0,55,270,0.651,0.17,2024.25
2024,Q2,2024 Q2,North East & Yorkshire,ADHD,577,13.7,63,2250,0.607,0.182,2024.25
2024,Q2,2024 Q2,East of England,Depression,799,12.1,95,3636,0.668,0.167,2024.25
2024,Q2,2024 Q2,East of England,Anxiety Disorders,743,15.2,79,1504,0.591,0.166,2024.25
2024,Q2,2024 Q2,East of England,Bipolar Disorder,220,11.1,23,747,0.674,0.16,2024.25
2024,Q2,2024 Q2,East of England,Schizophrenia/Psychosis,162,14.1,17,543,0.662,0.181,2024.25
2024,Q2,2024 Q2,East of England,PTSD,312,10.1,33,702,0.631,0.173,2024.25
2024,Q2,2024 Q2,East of England,Eating Disorders,180,7.6,22,545,0.67,0.157,2024.25
2024,Q2,2024 Q2,East of England,Personality Disorders,241,14.1,30,602,0.673,0.161,2024.25
2024,Q2,2024 Q2,East of England,ADHD,396,13.6,41,937,0.669,0.171,2024.25
2024,Q3,2024 Q3,London,Depression,2221,13.0,229,6896,0.668,0.163,2024.5
2024,Q3,2024 Q3,London,Anxiety Disorders,1743,19.7,179,3913,0.607,0.151,2024.5
2024,Q3,2024 Q3,London,Bipolar Disorder,533,11.1,71,2227,0.632,0.156,2024.5
2024,Q3,2024 Q3,London,Schizophrenia/Psychosis,412,15.7,52,1830,0.6,0.158,2024.5
2024,Q3,2024 Q3,London,PTSD,795,12.9,103,1684,0.658,0.168,2024.5
2024,Q3,2024 Q3,London,Eating Disorders,485,14.8,53,1902,0.607,0.163,2024.5
2024,Q3,2024 Q3,London,Personality Disorders,579,11.5,68,1534,0.671,0.154,2024.5
2024,Q3,2024 Q3,London,ADHD,959,12.2,129,3906,0.637,0.165,2024.5
2024,Q3,2024 Q3,South East,Depression,1534,15.9,158,3059,0.664,0.168,2024.5
2024,Q3,2024 Q3,South East,Anxiety Disorders,1291,15.4,167,3223,0.627,0.175,2024.5
2024,Q3,2024 Q3,South East,Bipolar Disorder,365,13.7,48,1718,0.66,0.166,2024.5
2024,Q3,2024 Q3,South East,Schizophrenia/Psychosis,251,16.7,27,681,0.632,0.182,2024.5
2024,Q3,2024 Q3,South East,PTSD,514,10.5,54,1821,0.659,0.154,2024.5
2024,Q3,2024 Q3,South East,Eating Disorders,304,12.7,41,1452,0.678,0.161,2024.5
2024,Q3,2024 Q3,South East,Personality Disorders,390,12.6,41,1740,0.651,0.151,2024.5
2024,Q3,2024 Q3,South East,ADHD,669,16.1,77,2540,0.614,0.159,2024.5
2024,Q3,2024 Q3,South West,Depression,979,18.4,108,3734,0.675,0.157,2024.5
2024,Q3,2024 Q3,South West,Anxiety Disorders,905,13.2,103,2601,0.625,0.173,2024.5
2024,Q3,2024 Q3,South West,Bipolar Disorder,243,17.1,30,701,0.663,0.16,2024.5
2024,Q3,2024 Q3,South West,Schizophrenia/Psychosis,178,8.7,21,786,0.611,0.156,2024.5
2024,Q3,2024 Q3,South West,PTSD,334,14.0,42,948,0.675,0.179,2024.5
2024,Q3,2024 Q3,South West,Eating Disorders,195,18.4,26,439,0.633,0.186,2024.5
2024,Q3,2024 Q3,South West,Personality Disorders,262,12.6,32,553,0.662,0.19,2024.5
2024,Q3,2024 Q3,South West,ADHD,413,10.0,49,1543,0.654,0.181,2024.5
2024,Q3,2024 Q3,Midlands,Depression,1769,10.8,198,8280,0.653,0.16,2024.5
2024,Q3,2024 Q3,Midlands,Anxiety Disorders,1436,8.6,178,5354,0.592,0.176,2024.5
2024,Q3,2024 Q3,Midlands,Bipolar Disorder,426,15.0,52,1162,0.677,0.165,2024.5
2024,Q3,2024 Q3,Midlands,Schizophrenia/Psychosis,325,12.8,44,1006,0.634,0.162,2024.5
2024,Q3,2024 Q3,Midlands,PTSD,593,15.6,68,2642,0.675,0.151,2024.5
2024,Q3,2024 Q3,Midlands,Eating Disorders,367,12.6,40,1295,0.633,0.183,2024.5
2024,Q3,2024 Q3,Midlands,Personality Disorders,473,14.6,54,1140,0.62,0.181,2024.5
2024,Q3,2024 Q3,Midlands,ADHD,814,12.7,97,1927,0.618,0.165,2024.5
2024,Q3,2024 Q3,North West,Depression,1277,11.6,139,5926,0.662,0.182,2024.5
2024,Q3,2024 Q3,North West,Anxiety Disorders,1177,15.6,132,2221,0.604,0.179,2024.5
2024,Q3,2024 Q3,North West,Bipolar Disorder,318,12.1,43,999,0.632,0.165,2024.5
2024,Q3,2024 Q3,North West,Schizophrenia/Psychosis,260,9.1,28,550,0.618,0.163,2024.5
2024,Q3,2024 Q3,North West,PTSD,505,14.7,52,756,0.599,0.166,2024.5
2024,Q3,2024 Q3,North West,Eating Disorders,315,17.0,35,663,0.593,0.152,2024.5
2024,Q3,2024 Q3,North West,Personality Disorders,380,12.4,49,1237,0.582,0.172,2024.5
2024,Q3,2024 Q3,North West,ADHD,578,20.4,65,1975,0.61,0.179,2024.5
2024,Q3,2024 Q3,North East & Yorkshire,Depression,1353,12.5,164,5580,0.616,0.155,2024.5
2024,Q3,2024 Q3,North East & Yorkshire,Anxiety Disorders,1110,9.6,131,3795,0.66,0.174,2024.5
2024,Q3,2024 Q3,North East & Yorkshire,Bipolar Disorder,298,17.8,38,1195,0.643,0.156,2024.5
2024,Q3,2024 Q3,North East & Yorkshire,Schizophrenia/Psychosis,235,8.8,29,598,0.602,0.174,2024.5
2024,Q3,2024 Q3,North East & Yorkshire,PTSD,486,10.0,64,2706,0.605,0.189,2024.5
2024,Q3,2024 Q3,North East & Yorkshire,Eating Disorders,278,14.6,28,628,0.662,0.151,2024.5
2024,Q3,2024 Q3,North East & Yorkshire,Personality Disorders,374,16.5,47,722,0.614,0.154,2024.5
2024,Q3,2024 Q3,North East & Yorkshire,ADHD,509,14.7,65,3141,0.631,0.167,2024.5
2024,Q3,2024 Q3,East of England,Depression,773,15.4,102,1435,0.624,0.151,2024.5
2024,Q3,2024 Q3,East of England,Anxiety Disorders,628,14.5,79,2219,0.587,0.158,2024.5
2024,Q3,2024 Q3,East of England,Bipolar Disorder,205,14.1,25,915,0.583,0.183,2024.5
2024,Q3,2024 Q3,East of England,Schizophrenia/Psychosis,146,15.4,16,318,0.584,0.158,2024.5
2024,Q3,2024 Q3,East of England,PTSD,266,10.9,32,435,0.628,0.161,2024.5
2024,Q3,2024 Q3,East of England,Eating Disorders,155,9.3,17,689,0.667,0.18,2024.5
2024,Q3,2024 Q3,East of England,Personality Disorders,237,10.4,30,836,0.601,0.168,2024.5
2024,Q3,2024 Q3,East of England,ADHD,313,12.9,42,1216,0.666,0.169,2024.5
2024,Q4,2024 Q4,London,Depression,2657,16.7,312,9934,0.659,0.168,2024.75
2024,Q4,2024 Q4,London,Anxiety Disorders,2347,6.2,305,5880,0.662,0.172,2024.75
2024,Q4,2024 Q4,London,Bipolar Disorder,606,15.0,78,2162,0.661,0.151,2024.75
2024,Q4,2024 Q4,London,Schizophrenia/Psychosis,454,16.3,47,1490,0.665,0.172,2024.75
2024,Q4,2024 Q4,London,PTSD,869,10.8,105,2129,0.585,0.156,2024.75
2024,Q4,2024 Q4,London,Eating Disorders,575,12.8,68,1630,0.632,0.181,2024.75
2024,Q4,2024 Q4,London,Personality Disorders,724,15.0,76,2898,0.596,0.167,2024.75
2024,Q4,2024 Q4,London,ADHD,1078,15.0,125,5050,0.597,0.159,2024.75
2024,Q4,2024 Q4,South East,Depression,1764,15.0,190,1252,0.646,0.184,2024.75
2024,Q4,2024 Q4,South East,Anxiety Disorders,1436,14.8,163,4553,0.64,0.154,2024.75
2024,Q4,2024 Q4,South East,Bipolar Disorder,443,16.0,56,1875,0.639,0.168,2024.75
2024,Q4,2024 Q4,South East,Schizophrenia/Psychosis,329,13.7,44,1443,0.638,0.172,2024.75
2024,Q4,2024 Q4,South East,PTSD,618,13.9,71,1066,0.625,0.189,2024.75
2024,Q4,2024 Q4,South East,Eating Disorders,364,11.0,37,993,0.658,0.173,2024.75
2024,Q4,2024 Q4,South East,Personality Disorders,519,14.3,57,1078,0.603,0.15,2024.75
2024,Q4,2024 Q4,South East,ADHD,703,11.9,96,2418,0.611,0.155,2024.75
2024,Q4,2024 Q4,South West,Depression,1106,11.5,147,4274,0.676,0.16,2024.75
2024,Q4,2024 Q4,South West,Anxiety Disorders,988,13.3,115,3112,0.607,0.158,2024.75
2024,Q4,2024 Q4,South West,Bipolar Disorder,297,10.1,37,939,0.637,0.184,2024.75
2024,Q4,2024 Q4,South West,Schizophrenia/Psychosis,194,14.8,20,733,0.649,0.168,2024.75
2024,Q4,2024 Q4,South West,PTSD,444,14.1,51,1042,0.676,0.163,2024.75
2024,Q4,2024 Q4,South West,Eating Disorders,267,12.5,34,1083,0.68,0.16,2024.75
2024,Q4,2024 Q4,South West,Personality Disorders,328,8.5,33,972,0.602,0.161,2024.75
2024,Q4,2024 Q4,South West,ADHD,493,13.5,62,1689,0.589,0.176,2024.75
2024,Q4,2024 Q4,Midlands,Depression,2144,13.6,290,7923,0.652,0.181,2024.75
2024,Q4,2024 Q4,Midlands,Anxiety Disorders,1676,9.3,181,5185,0.661,0.155,2024.75
2024,Q4,2024 Q4,Midlands,Bipolar Disorder,520,10.1,58,1721,0.622,0.162,2024.75
2024,Q4,2024 Q4,Midlands,Schizophrenia/Psychosis,360,15.1,40,1177,0.599,0.176,2024.75
2024,Q4,2024 Q4,Midlands,PTSD,772,10.4,85,3171,0.676,0.187,2024.75
2024,Q4,2024 Q4,Midlands,Eating Disorders,445,12.8,52,1949,0.596,0.167,2024.75
2024,Q4,2024 Q4,Midlands,Personality Disorders,601,13.1,78,1938,0.648,0.175,2024.75
2024,Q4,2024 Q4,Midlands,ADHD,955,13.3,124,3132,0.634,0.163,2024.75
2024,Q4,2024 Q4,North West,Depression,1532,13.0,204,7345,0.639,0.177,2024.75
2024,Q4,2024 Q4,North West,Anxiety Disorders,1463,10.5,176,7266,0.66,0.165,2024.75
2024,Q4,2024 Q4,North West,Bipolar Disorder,399,13.8,46,1029,0.621,0.177,2024.75
2024,Q4,2024 Q4,North West,Schizophrenia/Psychosis,270,16.7,35,1115,0.597,0.186,2024.75
2024,Q4,2024 Q4,North West,PTSD,595,13.1,72,2612,0.672,0.186,2024.75
2024,Q4,2024 Q4,North West,Eating Disorders,345,11.4,40,637,0.609,0.161,2024.75
2024,Q4,2024 Q4,North West,Personality Disorders,491,13.7,53,1273,0.614,0.152,2024.75
2024,Q4,2024 Q4,North West,ADHD,671,14.2,73,2212,0.626,0.169,2024.75
2024,Q4,2024 Q4,North East & Yorkshire,Depression,1601,13.4,201,8201,0.665,0.15,2024.75
2024,Q4,2024 Q4,North East & Yorkshire,Anxiety Disorders,1275,13.8,154,4813,0.633,0.164,2024.75
2024,Q4,2024 Q4,North East & Yorkshire,Bipolar Disorder,379,10.8,48,2039,0.666,0.156,2024.75
2024,Q4,2024 Q4,North East & Yorkshire,Schizophrenia/Psychosis,267,17.4,29,621,0.644,0.185,2024.75
2024,Q4,2024 Q4,North East & Yorkshire,PTSD,532,12.6,72,1803,0.676,0.154,2024.75
2024,Q4,2024 Q4,North East & Yorkshire,Eating Disorders,298,13.2,39,675,0.582,0.174,2024.75
2024,Q4,2024 Q4,North East & Yorkshire,Personality Disorders,416,12.1,52,1749,0.647,0.159,2024.75
2024,Q4,2024 Q4,North East & Yorkshire,ADHD,599,9.1,78,1748,0.66,0.168,2024.75
2024,Q4,2024 Q4,East of England,Depression,946,16.1,110,3407,0.608,0.161,2024.75
2024,Q4,2024 Q4,East of England,Anxiety Disorders,801,8.0,84,1168,0.652,0.159,2024.75
2024,Q4,2024 Q4,East of England,Bipolar Disorder,221,9.6,27,657,0.617,0.168,2024.75
2024,Q4,2024 Q4,East of England,Schizophrenia/Psychosis,167,12.0,22,544,0.623,0.166,2024.75
2024,Q4,2024 Q4,East of England,PTSD,307,20.6,37,1003,0.651,0.157,2024.75
2024,Q4,2024 Q4,East of England,Eating Disorders,191,13.2,20,379,0.586,0.163,2024.75
2024,Q4,2024 Q4,East of England,Personality Disorders,250,13.9,26,1107,0.581,0.182,2024.75
2024,Q4,2024 Q4,East of England,ADHD,377,9.1,46,1678,0.612,0.153,2024.75
